num,t,x,y,z,qx,qy,qz,qw
12,1645021151.098098516,81.468738064805223,-18.297834966515804,3.354303993626155,0.932402844055239,0.360440545766019,0.024605026912930,-0.010106533342818
13,1645021151.200771332,81.469428851371561,-18.297836105666523,3.353802436042105,0.932167728300243,0.361034368754840,0.024604774638446,-0.010588482344001
14,1645021151.301728249,81.469957902248652,-18.297068604981000,3.353399077181222,0.932083213104239,0.361274545702387,0.024521582024977,-0.010013914908958
15,1645021151.397808790,81.469269981815415,-18.296794086066946,3.353278400987019,0.932163621931125,0.361070595567490,0.024759313949043,-0.009272720073305
16,1645021151.499016762,81.466940984425307,-18.297503072882385,3.353425130447414,0.932390464744007,0.360536118817415,0.023628193146478,-0.010170386972125
17,1645021151.598343372,81.461455034728360,-18.301833433615830,3.354246236063782,0.932153494934034,0.361038612066012,0.024986833222034,-0.010800029872543
18,1645021151.697623968,81.457430193812471,-18.305244436085630,3.354435191348197,0.932040879598256,0.361406973744607,0.024591296998653,-0.008947971747702
19,1645021151.798190594,81.451266859454222,-18.311680909359726,3.354832007272819,0.932328140384473,0.360637308130045,0.024542230212066,-0.010131612318018
20,1645021151.899571419,81.444214919532399,-18.316972403324396,3.354403083366326,0.932066322585041,0.361390209647140,0.023478618339388,-0.009911667612854
21,1645021152.002249956,81.432448310486606,-18.324930020661721,3.355621754915273,0.932446083965993,0.360268350994629,0.024814957847046,-0.011628999748215
22,1645021152.102008343,81.429311297693033,-18.327261866918160,3.355856399337731,0.932200025289481,0.360881451390110,0.025994567947140,-0.009590272681221
23,1645021152.200943708,81.436404338707533,-18.325308797130084,3.358331171406932,0.932012461314655,0.361013164075233,0.029153256963528,-0.013128401540439
24,1645021152.300352573,81.449909505996885,-18.316719810164589,3.364553694896289,0.932401506861647,0.359316170438882,0.035154132300375,-0.016837655581267
25,1645021152.398951054,81.491292680575739,-18.274447064755311,3.368382595039228,0.931894587190601,0.360962501139884,0.032556815549637,-0.014785293266129
26,1645021152.498591661,81.546018631217237,-18.221376088523112,3.371522153658411,0.932588961003632,0.359226676333933,0.032084098244327,-0.014305085252813
27,1645021152.598699570,81.615600380774083,-18.159797614511632,3.376407623365434,0.931877551333483,0.360953954851648,0.033324215938010,-0.014351600251651
28,1645021152.699067116,81.702493041399478,-18.080855170495077,3.381038058106141,0.932731294188603,0.359017856117549,0.030448707079426,-0.013834307615664
29,1645021152.798552990,81.792023889759164,-17.995457532969311,3.387928887219890,0.932192746648973,0.360284603501493,0.032554177625566,-0.012325302995842
30,1645021152.898946285,81.898933641171212,-17.898189767979851,3.395281845570257,0.932401929347087,0.359872575536245,0.030815408806789,-0.012991616789643
31,1645021152.998913288,82.013453325941967,-17.794225334893145,3.403282734373145,0.933138862878360,0.357879108293311,0.031566638772831,-0.013339930653956
32,1645021153.099059105,82.135062767958686,-17.677447074949608,3.412730733480587,0.931599412763164,0.361812156220431,0.033356068568901,-0.010093088728299
33,1645021153.198461056,82.268616752485258,-17.557498064234895,3.421956676322575,0.933665827019666,0.356475035590279,0.031582459790550,-0.014007879574364
34,1645021153.298740864,82.417579580111621,-17.432101812294853,3.431413554481058,0.931840400204224,0.361366620768600,0.029671766315494,-0.014395145891355
35,1645021153.398839235,82.564740305673610,-17.297336895280665,3.441756401179256,0.933410183812686,0.357173752061631,0.031713044073682,-0.012908231039346
36,1645021153.499094009,82.719776119669277,-17.151504402636064,3.452684563152305,0.932425466398118,0.359728025479969,0.033177318768496,-0.008818322735581
37,1645021153.599439144,82.886095302490418,-17.005799873798292,3.465892454401661,0.932840738060088,0.358610272848132,0.031654315538798,-0.014312020509647
38,1645021153.698938608,83.056478105114834,-16.851619817712841,3.482396510942628,0.932556484502588,0.359331322352505,0.033235083704568,-0.010716025369706
39,1645021153.799007416,83.234118653532164,-16.689885620303343,3.499287091205478,0.932629570414953,0.359137534386552,0.033201815263719,-0.010952408208362
40,1645021153.899008751,83.413077617416064,-16.521881079678607,3.516741493936247,0.932731268536859,0.358713776371147,0.034605449488774,-0.011801279627733
41,1645021153.999605417,83.601138979424192,-16.344022308541870,3.531830574551229,0.932043614397985,0.360582888863838,0.033844997469525,-0.011366497474488
42,1645021154.099558830,83.794697573292609,-16.162206992159362,3.546588819522692,0.932988465504057,0.358202804820176,0.033714118508227,-0.009307634960454
43,1645021154.199199915,83.993858458549909,-15.980348041841820,3.562407536434420,0.931716819340797,0.361436566362829,0.033052004843758,-0.013226565280716
44,1645021154.300286293,84.202211746629828,-15.790976826142524,3.579600968741774,0.932213697296046,0.360273404549765,0.032178398570746,-0.012051855175868
45,1645021154.399905682,84.410314938662367,-15.598336065422416,3.595282957974457,0.933133269932411,0.358054410138834,0.030279225065125,-0.011937690515055
46,1645021154.499582291,84.616728032001319,-15.398855234162207,3.610491906636355,0.931349417572638,0.362677739308074,0.031617388079524,-0.007311673441883
47,1645021154.599822283,84.834527787542157,-15.199097048781617,3.624469643935373,0.931666024875152,0.362019547980101,0.029604923256381,-0.007988334782626
48,1645021154.698918819,85.051868644473430,-15.000692746277762,3.640789937876906,0.931158735733423,0.363293712200539,0.028935422762979,-0.011127841318665
49,1645021154.799462795,85.274068283496973,-14.785565179406355,3.653753338373150,0.931659426451641,0.362218599030934,0.027457367846551,-0.007381908344455
50,1645021154.900698185,85.489499441000817,-14.566943126859165,3.670651367844549,0.931035491119158,0.363741761699791,0.029109243410567,-0.004182943952030
51,1645021155.000898361,85.716351027150381,-14.355198761119203,3.686018914777165,0.931286069929776,0.362796869594914,0.032535519763013,-0.005111489081844
52,1645021155.100607872,85.956869075079965,-14.132896035753232,3.700499606919780,0.929671906376943,0.367410310185430,0.025980373043045,-0.006695571629843
53,1645021155.202399015,86.189630547123642,-13.901438120210324,3.720110045730316,0.931482820649997,0.362499175702326,0.029693466548276,-0.007238818509053
54,1645021155.300576210,86.426604220323910,-13.670293568473308,3.738461184756703,0.928987774972281,0.369112013366238,0.027056038830657,-0.002450776115178
55,1645021155.401642561,86.671304958330126,-13.449358963166599,3.759566904107669,0.930455542427759,0.365081220684993,0.030315742924115,-0.007010106959194
56,1645021155.500122309,86.919551777605221,-13.219440314255028,3.777307013885331,0.930191982915449,0.366064308499073,0.026508803906289,-0.006089357796845
57,1645021155.600041628,87.157427847051281,-12.983784694510947,3.797119910316268,0.928435397964286,0.370115229078199,0.031836860133898,-0.002973776740897
58,1645021155.699589252,87.413653843290874,-12.746087576802749,3.814183206658477,0.930635772873593,0.364688852557959,0.029945401637048,-0.004729903669793
59,1645021155.799432039,87.672735072187109,-12.508428135046719,3.830633054754637,0.928751748022952,0.369460005839247,0.029347408185923,-0.007630482445076
60,1645021155.899655342,87.926977010297534,-12.257145492488094,3.852874154025524,0.929397670542410,0.367823096802806,0.029863322672668,-0.005858447549010
61,1645021155.999565601,88.176038083049264,-12.003823200441273,3.877578895773624,0.928688797098739,0.369252345365416,0.034247159997816,-0.004117719942000
62,1645021156.099853039,88.443077008573894,-11.750687681601349,3.898012432740522,0.927165658644559,0.373181529580218,0.032555004168421,-0.006289603641195
63,1645021156.199136019,88.701854638075730,-11.494492786902612,3.920733074962594,0.929350706721824,0.367622638840180,0.033348246455340,-0.006982391150836
64,1645021156.300256729,88.965695824692645,-11.217461866078651,3.941148990795846,0.926878726128637,0.373910289858503,0.032962489620357,0.000629655551655
65,1645021156.400341511,89.235915607930508,-10.957730634629439,3.961867787126708,0.928438639563423,0.369989412428760,0.033212857970490,-0.002536399352123
66,1645021156.499840498,89.509202559007505,-10.694307746754426,3.981659311949759,0.927267452699306,0.373090591000440,0.031114275307431,-0.003222412694808
67,1645021156.601402044,89.781437632593494,-10.422476789496061,4.004982067676190,0.927805884778330,0.371494287460005,0.034178147579028,-0.000297965350114
68,1645021156.699322939,90.054439264841903,-10.156849747366065,4.023322701651521,0.927340085587130,0.372861183302652,0.031824148790472,-0.001458493456665
69,1645021156.800786495,90.335869642543727,-9.888953382480040,4.047931701019607,0.926508833859209,0.374847933624757,0.032624899649360,-0.002454253647902
70,1645021156.899640322,90.606907607045713,-9.621053697172012,4.074733605434955,0.927571006369955,0.371960727207856,0.035279423725472,-0.003550748995617
71,1645021157.000010967,90.892378392572368,-9.341910136129615,4.097200038317546,0.925341057653230,0.377633784326103,0.033604669488227,-0.002716274164046
72,1645021157.099422455,91.173776884439604,-9.069941512757508,4.123629771740900,0.927005218348481,0.373464095428288,0.034008338009008,-0.005415489495989
73,1645021157.199248075,91.460988017576184,-8.785472956395932,4.144869080790734,0.926043048068769,0.376067752737504,0.031249527745555,-0.006386351865326
74,1645021157.299443245,91.744592653882179,-8.494764648770261,4.166678382071187,0.925637811356988,0.377231064189671,0.029800689361261,-0.001812542459266
75,1645021157.400174379,92.013484928124157,-8.213802183548303,4.196311221431761,0.924952754052490,0.377861532572288,0.040839161806127,-0.003902285972178
76,1645021157.500339746,92.312202682736498,-7.915959993878439,4.218404712929734,0.923791272230543,0.381744500933241,0.029560077361724,-0.002650129105153
77,1645021157.601944923,92.605507510424985,-7.628666951315314,4.241405598318597,0.927146165240364,0.373247475846683,0.032602018051054,-0.004839263700777
78,1645021157.702222586,92.884663555249034,-7.331274418955598,4.265666172865322,0.922959925086373,0.383158630313734,0.036481305288864,0.001885488022032
79,1645021157.801675558,93.176331672417575,-7.052218569386197,4.296374836237446,0.924470595494948,0.379648634755393,0.034931787582069,-0.000895773355200
80,1645021157.900945425,93.470666949740902,-6.786181768912913,4.330608528771623,0.925272793294201,0.377497168871772,0.035570153732906,-0.010045379373728
81,1645021158.000791550,93.764027784569052,-6.492585162031229,4.354393308734006,0.924519136487336,0.379211673039913,0.037232704573907,-0.008752085985226
82,1645021158.100769043,94.066197497713645,-6.190381373503796,4.373401065017049,0.924250254636594,0.380240238428719,0.033591346016151,-0.007102771056817
83,1645021158.201677322,94.369368940316775,-5.885238633052260,4.395936872512761,0.923843750317428,0.381558042389678,0.029778232091433,-0.006280301003599
84,1645021158.301969767,94.661581752341178,-5.588001713961438,4.422199635811224,0.924269893702281,0.380344805809490,0.032275489097846,-0.004613577008230
