num,t,x,y,z,qx,qy,qz,qw
1,1645020367.47552,15.289135135499913,-197.78559808547953,-5.0377358913854415,0.4625722165636334,0.8760318997555264,0.12267428788573555,0.059548922457572706
2,1645020367.485519,15.289323468648602,-197.785728338046,-5.0377635669735135,0.46737968138482067,0.8840438730834743,0.002203837132580232,-0.00421983341926322
3,1645020367.495519,15.289518133560076,-197.78586618631337,-5.037789341089307,0.4674235307746951,0.884020436381477,0.002217524194577732,-0.004265386789853634
4,1645020367.505519,15.289713735484275,-197.7860099932951,-5.037814715426566,0.46745629669775796,0.8840028628258826,0.0022367410223056,-0.004306527935684219
5,1645020367.515519,15.289908613799058,-197.7861523372078,-5.037840344897852,0.4675022427910203,0.8839783046172665,0.0022587456083586663,-0.004348335270667728
6,1645020367.525519,15.290097099251474,-197.78628792203406,-5.037867349509133,0.46752695154552454,0.883965138944063,0.0022860508122431703,-0.00435392717396224
7,1645020367.535519,15.29027659114136,-197.78641279226736,-5.037895519938214,0.4675128905160083,0.8839724881753535,0.0023246296468054533,-0.004351258145240747
8,1645020367.5455189,15.29044675748574,-197.78652352343343,-5.037925039823919,0.46750004560874436,0.883979239484026,0.0023418159128148104,-0.004350564939802103
9,1645020367.5555189,15.288558907208232,-197.78584063378344,-5.037583780914857,0.46747005550846926,0.8839952861190189,0.002320017698336253,-0.00432421555222588
10,1645020367.5655189,15.280577109512432,-197.7828251236665,-5.036169585851101,0.46741507104461916,0.8840248533724173,0.0022289578390736545,-0.004271033502734597
11,1645020367.5755188,15.278959831570956,-197.78220732091782,-5.03605428662381,0.46738077977513326,0.8840432107909122,0.0021971939304136667,-0.004240340801791726
12,1645020367.5855188,15.279437024243595,-197.78237848649266,-5.036355474421329,0.4673617168907454,0.8840534317173357,0.002176908734190917,-0.004220962224375508
13,1645020367.5955188,15.279910591400112,-197.78254083671945,-5.036657124482785,0.4673723895933035,0.8840479744206842,0.002155619879229597,-0.004193050377351858
14,1645020367.6055188,15.280381796621775,-197.782701385621,-5.036960437054846,0.4674125098276532,0.884026949835047,0.002138093998469061,-0.0041624723435423365
15,1645020367.6155188,15.280853181961255,-197.78286429729457,-5.037266369254542,0.4674590713559615,0.884002492416283,0.0021275034364298417,-0.0041332478693749276
16,1645020367.6255188,15.28132799296352,-197.783034135997,-5.037568429730356,0.46756138979777345,0.8839485568136615,0.002102464343190617,-0.004107958264787446
17,1645020367.6355188,15.281806763512272,-197.78321473925863,-5.037867675136253,0.4676613511580062,0.8838957531026422,0.0020993997473308604,-0.004092774228079761
18,1645020367.6455188,15.282287921197478,-197.7834093071144,-5.038165010655209,0.46769622103314124,0.8838771901704824,0.00212000783215861,-0.004106469827463432
19,1645020367.6555188,15.285533918688419,-197.78403391357307,-5.038681543398162,0.4677626766623458,0.8838416528336616,0.0022122887004898915,-0.004137247472047559
20,1645020367.6655188,15.296880664254566,-197.7859078387663,-5.0398163206728555,0.4675217181329532,0.8839685174085588,0.002480907740400379,-0.004116843610073035
21,1645020367.6755188,15.29926474304425,-197.7864324891213,-5.040112139470608,0.46737340661850957,0.8840469767856051,0.0025466172052650356,-0.004068951075029095
22,1645020367.6855187,15.29871531721443,-197.78651851875998,-5.040148588118397,0.4673504462717157,0.8840590588292991,0.0025515627843826234,-0.004078038602007575
23,1645020367.6955187,15.2981647221503,-197.7866049741706,-5.0401865962658,0.46733668498645464,0.8840661584923261,0.002566616437303237,-0.004106428442895304
24,1645020367.7055187,15.29760894444544,-197.78669103685988,-5.040227974675195,0.4673142087248035,0.884077835353619,0.0025877327641553724,-0.004137027859670345
25,1645020367.7155187,15.297043936712681,-197.78677142680465,-5.04026974901974,0.4673062979837055,0.8840818422581216,0.002610701761041652,-0.004159842613012901
26,1645020367.7255187,15.296468466695705,-197.7868409867394,-5.040312185410013,0.4672934752052362,0.8840885269698928,0.0026310004427082907,-0.004166815029374584
27,1645020367.7355187,15.295880832550672,-197.78690231742544,-5.040355534423972,0.4672621449871513,0.8841050527202247,0.0026524838797634264,-0.004160281942709971
28,1645020367.7455187,15.295283690297902,-197.78695155936242,-5.040402398700075,0.4672351726390866,0.8841193478688971,0.0026787784415968924,-0.004134769505073329
29,1645020367.7555187,15.295644809861436,-197.78889846878116,-5.040061503680905,0.4671664750979423,0.8841557940659054,0.0025803123684325973,-0.004166335600184927
30,1645020367.7655187,15.298920686411476,-197.79648486280345,-5.038567368564518,0.46695277854287437,0.8842689743943593,0.002217831690527296,-0.004308683932460029
31,1645020367.7755187,15.299323875391018,-197.7980733341348,-5.03833288107638,0.4673917190892665,0.8840370452604855,0.002340519555274447,-0.004243289066513196
32,1645020367.7855186,15.298757832426796,-197.79769257329258,-5.038507356053346,0.46748775643078944,0.8839863825989797,0.002385757223257364,-0.004192985732034098
33,1645020367.7955186,15.298188041633313,-197.79731629953238,-5.038682433181828,0.4674957912491302,0.8839823014289543,0.0023951287229582283,-0.004152021570193407
34,1645020367.8055186,15.297623733923134,-197.79694168745914,-5.038858318115979,0.46751000332972215,0.8839749450404014,0.0024014985974476328,-0.004114138056643774
35,1645020367.8155186,15.29706608759916,-197.79657354252248,-5.03903409909326,0.46748425681138367,0.8839886985155915,0.002408177240091787,-0.004080589736693279
36,1645020367.8255186,15.296519754881643,-197.79621153514782,-5.03920896184599,0.4674373012603923,0.8840135273832892,0.002412279881621085,-0.0040784432727005975
37,1645020367.8355186,15.295987541024576,-197.79585294069238,-5.039384328101031,0.46739212131621016,0.88403763037477,0.002382051530463552,-0.004049548542832263
38,1645020367.8455186,15.295466771238022,-197.79550101349412,-5.039559989064799,0.46731762083766193,0.8840772201710508,0.002363813058201947,-0.004015272977113242
39,1645020367.8555186,15.292830661087315,-197.79416829094674,-5.039309690182524,0.4673957348666313,0.8840356254899311,0.0023629436629082645,-0.004081224124467674
40,1645020367.8655186,15.284031161710198,-197.7899636910335,-5.037782472229923,0.4675879027027546,0.8839331057841712,0.0022324825857948996,-0.0043397887382624544
41,1645020367.8755186,15.282465958308796,-197.78902065111868,-5.037546785515174,0.46757312785610544,0.8839406994409411,0.002167051397864715,-0.0044174502778322605
42,1645020367.8855186,15.283249792382351,-197.7891335795337,-5.037743671347127,0.4676153981262509,0.8839182341676687,0.002174777315586226,-0.004434533207232656
43,1645020367.8955185,15.28403652029365,-197.7892409942039,-5.0379398695252835,0.4676944970084711,0.8838762505645961,0.0021947631569370608,-0.004451311104582021
44,1645020367.9055185,15.284823229331344,-197.789338184607,-5.038137203989036,0.467765603309559,0.8838385133098451,0.0022064774401752375,-0.004467013319128151
45,1645020367.9155185,15.28560716874349,-197.7894219410898,-5.038334423394611,0.46784672464809324,0.8837955112823918,0.0022118931041922646,-0.0044770528300204036
46,1645020367.9255185,15.286384964338849,-197.7894906451632,-5.038534352050769,0.46790501723047956,0.8837647669860498,0.002215124887261273,-0.004452494398839191
47,1645020367.9355185,15.287154901688819,-197.7895435668464,-5.03873683834343,0.4678360896685999,0.8838015940035705,0.002229084820626437,-0.004377992828254384
48,1645020367.9455185,15.287918329124771,-197.78958094625756,-5.038943616118229,0.4677629155115471,0.8838407603699607,0.0022406153160654182,-0.004283085779227337
49,1645020367.9555185,15.29012346042914,-197.79056673095414,-5.039600993886995,0.46767949376562123,0.8838851262063636,0.002261437941024515,-0.004226189859888125
50,1645020367.9655185,15.296496954280705,-197.79435490909242,-5.041547447260466,0.46743308540518913,0.8840153963035083,0.0023367249111551436,-0.004198747864080974
51,1645020367.9755185,15.297825210463952,-197.79497290554337,-5.041942495991507,0.46734564342204143,0.8840618863258383,0.002321874817828124,-0.0041520618696325754
52,1645020367.9855185,15.297525527216202,-197.79456107889843,-5.041837823766345,0.46732402431016734,0.8840734132402556,0.0023125269551580183,-0.004136245079324817
53,1645020367.9955184,15.297224577990983,-197.79415391708963,-5.041734069969415,0.4672970094857876,0.8840878078366944,0.0022971960382061987,-0.0041201760290037175
54,1645020368.0055184,15.296924735203962,-197.79375563359312,-5.041627971354901,0.46728534677939815,0.8840940474668971,0.0022827327127700465,-0.004112061553488537
55,1645020368.0155184,15.296629943694985,-197.79336852896918,-5.041519397602443,0.4672684265541899,0.8841030045307247,0.0022763437900240784,-0.004112564196048803
56,1645020368.0255184,15.29633798030323,-197.79299499115024,-5.0414079597264365,0.4672927131846549,0.884090201500275,0.0022603664205003084,-0.0041141900019810275
57,1645020368.0355184,15.296049576464918,-197.79263314891773,-5.041294607558805,0.4673289286629205,0.8840712051583186,0.002231750536667851,-0.004098284302887882
58,1645020368.0455184,15.295759641132076,-197.79228826220705,-5.0411821782871336,0.46727684580862555,0.8840988352646869,0.0022194750315062926,-0.004083232218526541
59,1645020368.0555184,15.295807475291715,-197.79208171308676,-5.040714359808318,0.46726796375168883,0.884098568298225,0.0029349659727941663,-0.0046644998786484005
60,1645020368.0655184,15.296824560389128,-197.7922713830706,-5.039213745463643,0.4670126703531391,0.8842134561695124,0.0050102540447499126,-0.006373932287325293
61,1645020368.0755184,15.296666630912494,-197.79213537667877,-5.038919514044569,0.4672039411657512,0.8841317646583974,0.002942367131313215,-0.004779388756128306
62,1645020368.0855184,15.296144260149472,-197.79189184133162,-5.0390205747726275,0.46729116660141967,0.8840900712247299,0.002320370371742137,-0.004281058218968362
63,1645020368.0955184,15.295610118223777,-197.791651871615,-5.0391259188461355,0.4672674408587185,0.884102532131848,0.002354000241577317,-0.00427902725645947
64,1645020368.1055183,15.295062824650408,-197.79140983888547,-5.039235884056675,0.4672231139392615,0.8841259248050576,0.002382540699559401,-0.004270174272406125
65,1645020368.1155183,15.294506958580458,-197.79116008665997,-5.039347333962868,0.4671975010815055,0.8841394319695637,0.002411464764235603,-0.00425965461334107
66,1645020368.1255183,15.29394076898978,-197.79090183179676,-5.039460799464426,0.46715125007487546,0.8841640896414562,0.0024154490754055794,-0.004211620559877082
67,1645020368.1355183,15.293363504564363,-197.79063187110972,-5.039575584544168,0.46708391533476096,0.8841997821771842,0.0024378789603366354,-0.004173485299434721
68,1645020368.1455183,15.292783270071872,-197.7903449115932,-5.039690606561817,0.46714173513886015,0.8841693585539397,0.0024355433420259766,-0.004148832896001683
69,1645020368.1555183,15.289219609899536,-197.78777629967848,-5.040448748408153,0.4672803660136113,0.8840958377423941,0.002501675122312487,-0.0041654347123128805
70,1645020368.1655183,15.27689699575205,-197.77849693734996,-5.043087222129088,0.46747873742097257,0.8839896958459812,0.0026433820694328376,-0.00434283647608296
71,1645020368.1755183,15.27424361163991,-197.77650244310456,-5.043597265154932,0.46753918982882353,0.8839574661435605,0.0026709476885969745,-0.004378362902728964
72,1645020368.1855183,15.274758041564322,-197.7769010122003,-5.043414842060825,0.46756385003488554,0.8839445610708435,0.0026681759046775872,-0.004352003121645444
73,1645020368.1955183,15.275282353373093,-197.77729951312304,-5.0432318790528745,0.4676160562123472,0.8839170429551487,0.0026632323687895533,-0.0043350131702814335
74,1645020368.2055182,15.275816291134253,-197.77770050176542,-5.043045995775575,0.4676656281127673,0.8838908926292353,0.002663663539401926,-0.004319155650526532
