num,t,x,y,z,qx,qy,qz,qw
11,1645008761.153256178,39.916532928019564,23.052257138316396,7.299254388426964,0.886432211042536,0.292027951287205,0.156779604991748,0.323075480889327
12,1645008761.251856327,39.928504719071540,23.041861674393051,7.286279849024381,0.897067873569930,0.295160958602358,0.150832903890918,0.292230514884218
13,1645008761.353893042,39.941600582482415,23.028594510419389,7.261494444138253,0.894750443519450,0.290215687353775,0.151108491774778,0.303912359651719
14,1645008761.452132225,39.968227156726741,23.026540998557660,7.238007834203141,0.897696393134953,0.307771862973657,0.153480970393962,0.275429224740491
15,1645008761.552856684,40.019825956286319,23.042973758236741,7.204930895521355,0.900059643507576,0.301592110133535,0.155157429364128,0.273607400022977
16,1645008761.654216051,40.103963890677676,23.086188165379365,7.159845253386637,0.902279738566421,0.299398534033898,0.153744227249938,0.269470784646841
17,1645008761.752048969,40.181443135033831,23.141313230566968,7.114497967951110,0.920961414816287,0.308656305539574,0.121764638769813,0.204290798166488
18,1645008761.853112698,40.290304413028451,23.230153223215790,7.065609015058311,0.921259225602091,0.311160193504279,0.112206912232895,0.204622535583389
19,1645008761.953799248,40.401152780470262,23.345263571760647,7.014113056870712,0.924872841732252,0.307429371588882,0.114803216538163,0.192139609615159
20,1645008762.051925421,40.514885294807918,23.485151844766971,6.958336906519575,0.924078959346922,0.312293459547707,0.103474881089654,0.194534883760001
21,1645008762.154555559,40.633727017514623,23.652719055456963,6.898033250379727,0.931989854197407,0.309103362850779,0.095091933988112,0.163730103639608
22,1645008762.251445055,40.744975819531525,23.833538744268616,6.836463683910576,0.937758261507120,0.309957455885814,0.080305438817699,0.134487378635448
23,1645008762.353685141,40.870599935100863,24.041935782583007,6.772363944741087,0.940739031346493,0.312213753746605,0.064414619239809,0.115686661724275
24,1645008762.453550816,41.006692736858312,24.256175655942226,6.709946615104929,0.955037531183218,0.292984759500147,0.037653068930612,0.025406517514457
25,1645008762.552490234,41.172101553715287,24.475683298395065,6.651910885211533,0.953457906580797,0.300256691873081,0.024680208964376,0.012442935725640
26,1645008762.653285503,41.364570861913748,24.692268844255235,6.605716672302414,0.953587163930814,0.300532042042858,0.016160393160855,0.009531746158132
27,1645008762.754737854,41.586566184721399,24.899995302519777,6.572527841987899,0.953350282054114,0.301706846710269,0.008425301506920,0.005023211124969
28,1645008762.852936506,41.811949056751857,25.091006901990486,6.549993105052904,0.952219246815261,0.304174427303192,0.015870870738741,0.022461950746665
29,1645008762.953468084,42.045736736574845,25.275762233004080,6.537569307710082,0.953947039516675,0.299621675453485,0.008001052132557,0.012160615140275
30,1645008763.053061008,42.280102059454137,25.450241867254157,6.536699229966217,0.953968094616461,0.299455848607002,0.006656262600886,0.015058663854643
31,1645008763.154597521,42.520609825208496,25.617133651459273,6.542268325147654,0.955677832365332,0.294261839839960,0.004083968276561,0.008554036627161
32,1645008763.252296686,42.753001083183072,25.768510512970678,6.552896738963993,0.956085533437445,0.292879400578562,0.007384245068319,0.008220851120691
33,1645008763.353942156,43.006134332484670,25.921609559387917,6.561647358976932,0.957841472542056,0.287264664307317,0.001326171395297,0.004119148977814
34,1645008763.454654455,43.245953453455648,26.068941088274677,6.569695946398059,0.959066640910380,0.283054100376953,0.004926544668158,0.006876315169233
35,1645008763.553664207,43.486154625623158,26.214145360838874,6.573100882707079,0.959888974365573,0.280222034904427,0.004813521488992,0.008099262701353
36,1645008763.654950857,43.732747505059002,26.349725582787823,6.575021938393319,0.961933932429885,0.273196125253877,0.004430109084688,0.005230766649637
37,1645008763.752849340,43.971436003817878,26.480011954593724,6.575619804581024,0.962925728282837,0.269700227671332,0.003850888635122,0.004582538785461
38,1645008763.853305101,44.209854420590091,26.618448055453495,6.575157116611735,0.964252437842807,0.264931271838357,0.003029948403544,0.004413244723069
39,1645008763.954282999,44.448213991169695,26.749076951596926,6.578517435929296,0.965338993517844,0.260691141502034,0.007038903041412,0.010545623750958
40,1645008764.052780390,44.685784397989252,26.869271735699215,6.581037556928124,0.966573685199433,0.256299217305327,0.005718367964811,0.003650007737432
41,1645008764.153075218,44.928651683907496,26.992814227642292,6.581490725643019,0.968528961147241,0.248812980876911,0.004223747094923,0.005090375886980
42,1645008764.254881382,45.168786909050652,27.119014167323353,6.581234881430785,0.970612784918194,0.240339668540156,0.006148895691310,0.010481248071360
43,1645008764.353816509,45.421752122603095,27.217391140368850,6.580427379082596,0.973592396181566,0.228020519775963,0.003821998239601,0.010482413271399
44,1645008764.454749823,45.682773027905000,27.291342620362602,6.582007962805884,0.976887023346716,0.213597455102915,0.005002616322833,0.006545580209444
