num,t,x,y,z,qx,qy,qz,qw
13,1644760115.958606482,244.147487149964292,-99.677804216244681,6.017494580065721,0.955144959086862,-0.271826389808753,0.073658286355114,-0.091558603013175
14,1644760116.060899019,244.143385938052859,-99.675964739498255,6.017433718389686,0.955101527718190,-0.270960768269818,0.074450337666470,-0.093906767755888
15,1644760116.157106876,244.138017435477593,-99.674319334111999,6.017049426814831,0.954810893734670,-0.272193519297832,0.074043100356422,-0.093618719001439
16,1644760116.257266998,244.132923683482630,-99.672530386187717,6.016303435305657,0.955136282855600,-0.271762054580523,0.073447779249425,-0.092008100655799
17,1644760116.359251976,244.129459581636581,-99.670853380153758,6.015184247753780,0.954993420328001,-0.271912222347829,0.073922616185700,-0.092664757509812
18,1644760116.457009792,244.128132594639112,-99.669799738615737,6.013748182227817,0.954852776398042,-0.272143731143327,0.073937909959503,-0.093419218981750
19,1644760116.558621407,244.128378096779471,-99.669083666404291,6.012496331078204,0.955104827012539,-0.272169176338496,0.072893171141783,-0.091571253510411
20,1644760116.656580925,244.129830602249797,-99.669061666825954,6.011860715166291,0.954940301694692,-0.271991091239942,0.073905623147004,-0.092993684477005
21,1644760116.756157398,244.131825958012854,-99.669558832629050,6.011801620261406,0.955159421937050,-0.271455914863758,0.073561256063264,-0.092579190840894
22,1644760116.857191801,244.133409598903057,-99.669824398729247,6.011954764802297,0.954922928715632,-0.272313013019523,0.073642116135419,-0.092437340314869
23,1644760116.958862782,244.134549975127669,-99.669074736675682,6.012267703063221,0.955085860482856,-0.272667805415867,0.072933061818932,-0.090244310009739
24,1644760117.059483528,244.134780651956532,-99.667590315753941,6.011913276409354,0.955133188349350,-0.271942018862945,0.073112786038937,-0.091775004265739
25,1644760117.156158447,244.134268126283160,-99.666670083751427,6.010733018271278,0.954885614977606,-0.271733421474928,0.073969318889343,-0.094249402254943
26,1644760117.258069038,244.133098421811582,-99.666069901170630,6.009518177581972,0.955178923602345,-0.272177983837889,0.072811579906954,-0.090834150247910
27,1644760117.359346390,244.131909387256798,-99.665849656664946,6.008667071814791,0.954970409792507,-0.272493989868625,0.073194893553467,-0.091766276288759
28,1644760117.455977201,244.130727995301925,-99.666379444585019,6.008410858813193,0.955033095740073,-0.271691258489830,0.073629517691963,-0.093136138130128
29,1644760117.556154251,244.129925782834448,-99.667076514297804,6.008903143276696,0.954964837819941,-0.271928034255189,0.073514932183583,-0.093235494634208
30,1644760117.656589031,244.129421335582748,-99.667234935062240,6.009955443424248,0.955045316697525,-0.272146609202531,0.073295934393658,-0.091936783471306
31,1644760117.758959770,244.128440731255893,-99.666956613739757,6.011223745627792,0.954934728174013,-0.272422760026237,0.073403654936624,-0.092181387431824
32,1644760117.855467081,244.127768536986565,-99.666347192822087,6.012738135701800,0.955063785275638,-0.271261380086778,0.073886790769743,-0.093867842620015
33,1644760117.955477238,244.127280282354405,-99.665425481456936,6.014705389581309,0.955298751191748,-0.271019036733502,0.073512195413333,-0.092460450058624
34,1644760118.055644751,244.127531995955593,-99.665386399581067,6.015625858237188,0.954865849385510,-0.271808810198488,0.074377912984410,-0.093910097624559
35,1644760118.156859875,244.128296801045082,-99.665785248660512,6.015286300547169,0.955044729767487,-0.271988698704055,0.073398206650937,-0.092327759536609
36,1644760118.255784512,244.129938771504129,-99.666477283218072,6.014556196513588,0.954976324044246,-0.271691452694283,0.073833633771923,-0.093555168600366
37,1644760118.355575085,244.132323678750879,-99.667125433867724,6.013911396801288,0.954818322866319,-0.272241931372202,0.073867960416762,-0.093540502165375
38,1644760118.455821753,244.135482499798258,-99.668287418384040,6.013260584168128,0.954967483563258,-0.272157977701741,0.073618130002106,-0.092452752501758
39,1644760118.555628777,244.138313625175130,-99.669733752411091,6.012306772555878,0.955069599874890,-0.271623977497361,0.073769616130289,-0.092846744581166
40,1644760118.655446291,244.140539751282034,-99.670890185167650,6.011272356034483,0.954625694990984,-0.272418172556219,0.074328738001543,-0.094622198406129
41,1644760118.755275488,244.141659147502395,-99.671018667045516,6.010780341805152,0.955218171865784,-0.271524401634961,0.073184500247918,-0.092069388928290
42,1644760118.855329514,244.141516696727507,-99.669867512074703,6.010853633247947,0.955014519761557,-0.272308979275797,0.073387999846555,-0.091702171887574
43,1644760118.955049515,244.140238577903460,-99.667806670264042,6.011361433283341,0.955071929321733,-0.271851344448682,0.073238616326960,-0.092577326714585
44,1644760119.055076838,244.139352623941761,-99.666631757376436,6.011574922156727,0.954948952258287,-0.271815160590048,0.073904641171994,-0.093419061585124
45,1644760119.154746771,244.139047210718161,-99.667598607546012,6.010758576737143,0.954978898725003,-0.271940858729801,0.073765034543798,-0.092855759229205
46,1644760119.255271435,244.139156307413629,-99.668808498307484,6.009537988614358,0.954988003113153,-0.271515008931062,0.074162566805175,-0.093687926223100
47,1644760119.355630875,244.139152767196975,-99.670594118481716,6.008136092767691,0.954775618759751,-0.272493725183893,0.073782233076354,-0.093310608398008
48,1644760119.455502033,244.139762887354351,-99.672112307801541,6.007154956881660,0.954793176720407,-0.271849673912416,0.074057851180317,-0.094779634734583
49,1644760119.555180311,244.140208162434277,-99.673178972584878,6.007048558476911,0.954879428387143,-0.271813057006926,0.073974698514958,-0.094078070044051
50,1644760119.655105591,244.140955879501860,-99.674614400128760,6.007915788764539,0.955064690843414,-0.271721155409790,0.073685585303059,-0.092679471974583
51,1644760119.755229712,244.141388792640356,-99.675996499925347,6.009762282235964,0.955146257399201,-0.271513408430336,0.073663740524832,-0.092464854678577
52,1644760119.857395887,244.141609642926738,-99.676343406593489,6.012410729093004,0.955046902144950,-0.271427551217183,0.074011027196249,-0.093460510360979
53,1644760119.958131552,244.141422403100250,-99.676754729819223,6.014875615729568,0.954797876183951,-0.271865699329757,0.074283528919549,-0.094509335485010
54,1644760120.057572365,244.141383671438632,-99.675633134003775,6.015872415668290,0.954912407412415,-0.271987133181349,0.073959259909459,-0.093248707375824
55,1644760120.154717684,244.140817603136242,-99.673548444804254,6.015331745388046,0.954945163835401,-0.271513854662923,0.074123717640818,-0.094157502497486
56,1644760120.256631851,244.139983068439307,-99.671664230822969,6.014339866829671,0.955213438667398,-0.271279070165797,0.073727056729240,-0.092408191115452
57,1644760120.356805325,244.139405496328777,-99.669514465875821,6.013583082948317,0.955141393821421,-0.271755401034932,0.073383602574952,-0.092025902279404
58,1644760120.457565069,244.138872223929553,-99.668123013846142,6.012930593117094,0.955045690297491,-0.271869474550821,0.073585546705483,-0.092519649630258
59,1644760120.555271387,244.138290090556097,-99.667911519769731,6.012028929878760,0.954911519500958,-0.271382107916657,0.074514625926252,-0.094569085594366
60,1644760120.654946089,244.138305628613722,-99.667981095807249,6.010965618890602,0.955097435344834,-0.271898785116119,0.073484416379954,-0.091978150663058
61,1644760120.755369902,244.138818919138970,-99.668440935246636,6.010295958562840,0.955192196302494,-0.271850440723304,0.073035113843409,-0.091493596208931
62,1644760120.854646921,244.138916428068939,-99.669964601900432,6.010244931770355,0.954680861458169,-0.272153452939494,0.074437432621352,-0.094741856870871
63,1644760120.955091953,244.138726564250021,-99.671360790084435,6.010859866757198,0.955202851524342,-0.271574817755001,0.073253435450368,-0.092024806415566
64,1644760121.054749966,244.138057330324983,-99.671102174772216,6.011839226644740,0.955233903366652,-0.271534942120723,0.073178514921119,-0.091879649652924
65,1644760121.154831171,244.137677206624659,-99.670582019040893,6.012571717724405,0.955153065925028,-0.271472990015688,0.073391153852169,-0.092729579327245
66,1644760121.254661798,244.138135549191105,-99.669447670004928,6.013150318609829,0.954809256297744,-0.272497143039234,0.073687105715713,-0.093031186033747
67,1644760121.354891300,244.138732230519281,-99.668733821402896,6.013856628425398,0.955057954098091,-0.271518462949266,0.073792965069410,-0.093255707052715
68,1644760121.456172228,244.138590910046474,-99.669703733384196,6.014313276974898,0.955063341599084,-0.272498181795486,0.072991021591337,-0.090945396908244
69,1644760121.554744720,244.139561159870254,-99.669937127009177,6.014816360441921,0.955218155076488,-0.271026014981497,0.073908424026462,-0.092955474682484
70,1644760121.654754162,244.140804593201466,-99.669407106845583,6.015448111881747,0.955024870743898,-0.271489305123501,0.073913506873467,-0.093583369066438
71,1644760121.754249334,244.141420538028342,-99.670195770272812,6.015481225985687,0.954977964857518,-0.272535005135241,0.073275318556551,-0.091501285799504
72,1644760121.854841471,244.142108914584952,-99.670417908794178,6.015189756190167,0.955104469871127,-0.271951230660754,0.073497629575972,-0.091739185853198
73,1644760121.955216885,244.143069753105920,-99.669620667348042,6.014976905139889,0.954987550762205,-0.271530739934725,0.073913775491961,-0.093843427858478
74,1644760122.054821491,244.142310596058536,-99.669708640473743,6.014105884200897,0.955043011980615,-0.271380340283994,0.073954021955370,-0.093682222491588
75,1644760122.154977798,244.140931160711204,-99.670495576728669,6.012897538047413,0.954792201385703,-0.272018636154104,0.074010840068100,-0.094340390662322
76,1644760122.254599333,244.140136847687984,-99.670590764152536,6.012409681215561,0.955021830359205,-0.271621868609627,0.073855709382902,-0.093274853105847
77,1644760122.354676962,244.139190511393167,-99.671701275708216,6.012348530662869,0.954975925609176,-0.272081355542142,0.073417889698238,-0.092749829894747
78,1644760122.454884291,244.138424922549120,-99.673009704633586,6.012394525916417,0.955036295305299,-0.272020355248525,0.073410841201639,-0.092311696843159
79,1644760122.555003166,244.137220965148174,-99.673533954087446,6.012520402816333,0.954972325971885,-0.271972057768057,0.073557184809406,-0.092996757922909
80,1644760122.654547930,244.134979199779139,-99.674149254274113,6.012612396039336,0.954869496077588,-0.271760943712966,0.074190187157320,-0.094159710398517
81,1644760122.754844904,244.133442531919883,-99.674612321172432,6.012941830272394,0.954993273478374,-0.272355574873175,0.073660541813440,-0.091566440502583
82,1644760122.854331255,244.132585821466563,-99.674293846955479,6.013338271954957,0.954652765735936,-0.272714933520583,0.073965638611869,-0.093774976472027
83,1644760122.957143784,244.130908524574892,-99.673847975138784,6.013571584506737,0.954813833971054,-0.272813222303384,0.073264549247419,-0.092389360954140
84,1644760123.056389093,244.129943232411392,-99.672309540762797,6.013373147334030,0.955062942138125,-0.271993502433243,0.073422361030867,-0.092105744062027
85,1644760123.154177189,244.130296895157670,-99.670552533938761,6.012949024868054,0.955069619858850,-0.271242835433891,0.073911677273036,-0.093842471254445
86,1644760123.255655050,244.130817290842202,-99.669513782029583,6.012627993522771,0.955047131310182,-0.272073057001468,0.073415147214174,-0.092040451919738
87,1644760123.354727268,244.131797743758085,-99.669302653360887,6.012685684653329,0.955128148799624,-0.271778927294804,0.073310833580536,-0.092151808060479
88,1644760123.454085112,244.133462703423817,-99.668215698335004,6.013225563295794,0.955034747918357,-0.271552617251920,0.073880051428245,-0.093324939502328
89,1644760123.553856611,244.135266175902245,-99.667672494803966,6.013549805672977,0.954525457675485,-0.272391764062945,0.074565729289567,-0.095518739185552
90,1644760123.654061556,244.136252922952735,-99.667717849643353,6.014027219964744,0.955143926212487,-0.271390780309268,0.073648954435866,-0.092859873427794
91,1644760123.753932714,244.136806197042318,-99.667170017306205,6.014917914483425,0.954941758968549,-0.271641142262742,0.074017814098380,-0.093907880416632
92,1644760123.855859518,244.136363216516429,-99.666939384674876,6.015875200665808,0.955345745824622,-0.271614508220460,0.072799313987057,-0.090776234455770
93,1644760123.954024076,244.134473842749287,-99.667235348114204,6.016543090917172,0.955113136489020,-0.271774623228533,0.073686241735008,-0.092020587120849
94,1644760124.054756403,244.134712814857807,-99.667246485474422,6.016398926156644,0.954801854185855,-0.271678375106505,0.074545746093244,-0.094800904437374
95,1644760124.153785467,244.134575149678994,-99.668225558127162,6.015099895723388,0.954992068609433,-0.271908101743822,0.074176567040598,-0.092487674861140
96,1644760124.255066633,244.135077106399621,-99.670536532880263,6.013303534664044,0.955101308050646,-0.271496092506682,0.073911321973292,-0.092781892617631
97,1644760124.354252100,244.136331607164010,-99.670744209633213,6.012166867840357,0.955034129162717,-0.271819763906304,0.073777048348475,-0.092632473902620
98,1644760124.454118490,244.137303761952040,-99.670804651512981,6.011180552151703,0.955173746859509,-0.271536702296589,0.073846887366527,-0.091965046852242
99,1644760124.554993868,244.137086667713845,-99.672148878489764,6.010244572113159,0.954599560942586,-0.272529337814424,0.074476258686866,-0.094449590632573
100,1644760124.654001474,244.136257313307226,-99.672893917151441,6.010194478580270,0.954692972597810,-0.272005764215768,0.074768852561145,-0.094782967839388
101,1644760124.754281521,244.135425302424693,-99.674174368623980,6.010962289546081,0.955116946566228,-0.271743361246933,0.073651834647526,-0.092100875420796
102,1644760124.854007959,244.134253997442414,-99.676040123232298,6.012172014542810,0.955065587757287,-0.272109112833480,0.073804232413341,-0.091429147828700
103,1644760124.954325438,244.134108737882968,-99.677017059883795,6.013489332243281,0.955089426540636,-0.272262486194982,0.073613806072351,-0.090875373323847
104,1644760125.053871870,244.135085314148483,-99.677358148694282,6.014371555859218,0.954705685288586,-0.272657594587482,0.074204461083952,-0.093212598647712
105,1644760125.154125929,244.135967925878987,-99.675950893426219,6.014646812378125,0.954855735692003,-0.272395338223687,0.074039179366868,-0.092571613623012
106,1644760125.253969193,244.136813952529650,-99.674609321357309,6.014088294588416,0.955088249978822,-0.271372937091095,0.074140617308147,-0.093093139554485
107,1644760125.353951216,244.137075739909818,-99.672506688775925,6.013297869175847,0.955010131583818,-0.271680073887169,0.074355962089714,-0.092826596009088
108,1644760125.454072714,244.137416778374217,-99.670662370891108,6.012424473825923,0.955349584134276,-0.271249624692584,0.073507211472848,-0.091255153608355
109,1644760125.554075956,244.137054208459944,-99.668784173345259,6.011593584741292,0.954848901729963,-0.271886024835749,0.074277786274610,-0.093938143638471
110,1644760125.655906916,244.136250979147150,-99.667172062427525,6.011388273190441,0.955274908541924,-0.271554510288915,0.073462097476378,-0.091166426311100
111,1644760125.754085302,244.135139647695269,-99.666312762566974,6.011926811763886,0.954832408677126,-0.271950634015947,0.074332983904830,-0.093875084564365
112,1644760125.854016542,244.133995548036950,-99.665748467715986,6.013062256860944,0.954883818921987,-0.272178451170791,0.073868701319303,-0.093054812044464
113,1644760125.954151392,244.132822780434083,-99.665297029268999,6.014410430563870,0.955038034704127,-0.271424029549549,0.074193375795894,-0.093416762091038
114,1644760126.053747892,244.131807155423132,-99.665855068384445,6.014690918731631,0.954902364273811,-0.272109896949578,0.074353436933249,-0.092678180293902
115,1644760126.154088259,244.131427586139949,-99.667080851171164,6.013386557535220,0.954921270232349,-0.272022604897093,0.073984317856645,-0.093034352763508
116,1644760126.254268408,244.131822753012671,-99.667457608459884,6.011590847362497,0.954919345630475,-0.272211290776113,0.073926683503043,-0.092546755647668
117,1644760126.354264975,244.132550401565965,-99.666797169607179,6.010133187177839,0.954976942534863,-0.271611624785427,0.074009374847760,-0.093641747862951
118,1644760126.455143929,244.133201738925123,-99.666549989245681,6.009193865685433,0.955090361717743,-0.271549865584608,0.074021158057930,-0.092649552695174
119,1644760126.554762602,244.134252875031365,-99.665553648030567,6.009350450999072,0.954713060300541,-0.272734381437154,0.074079711453220,-0.093011429537861
120,1644760126.654232502,244.135463991166120,-99.663595289300758,6.010567204653671,0.955043089243444,-0.271741485726921,0.074005267417576,-0.092587704462941
121,1644760126.754425287,244.136355044759398,-99.662674520718213,6.012050123411285,0.955254684257795,-0.272066662398177,0.072896363813432,-0.090301381815768
122,1644760126.853945255,244.136503383919774,-99.661867312900867,6.013513354515779,0.955000909713274,-0.271887723892775,0.073886066908558,-0.092688603182965
123,1644760126.953948259,244.136701303135567,-99.661282261673122,6.014816577841640,0.955132123132000,-0.271552464143750,0.073780572932078,-0.092402995820645
124,1644760127.053702593,244.136080947434237,-99.662240308515877,6.014733287937405,0.955205267942587,-0.271405264649090,0.073767582540712,-0.092089207736782
125,1644760127.153542280,244.135533794522274,-99.664212701711577,6.012952936121493,0.955076603857989,-0.271727092524901,0.073644512251932,-0.092571884318236
126,1644760127.254117966,244.134226795594515,-99.665574215377475,6.010561806940806,0.955267028379493,-0.271448881194042,0.073626620395555,-0.091430466249737
127,1644760127.354261160,244.132292881502593,-99.666174328540180,6.008242899625864,0.955032827522998,-0.271781656117723,0.074147363199768,-0.092461874747683
128,1644760127.453741312,244.129626494891397,-99.665941386636646,6.006503111020901,0.955201740494527,-0.271484471661664,0.074504620551320,-0.091295553666740
129,1644760127.553886175,244.128172975018913,-99.665783757661245,6.005414393953702,0.954748888629196,-0.272547450540217,0.075330310514767,-0.092183464803031
130,1644760127.653543472,244.129012110838630,-99.665741868369693,6.004680724905063,0.954785646916461,-0.272067607120565,0.074523531957131,-0.093860688164101
131,1644760127.753694296,244.126710153184177,-99.660683236102741,6.005203799567103,0.954852202412567,-0.272353031313951,0.074974325967757,-0.091977977405748
132,1644760127.853801727,244.128562421276541,-99.657026525171077,6.006438740718258,0.955103063854325,-0.272163314709289,0.074023477249463,-0.090696154044321
133,1644760127.953880072,244.135041797092128,-99.659122025102334,6.007466411266143,0.955223855755131,-0.271993647355795,0.072869084917904,-0.090867693145691
134,1644760128.054109097,244.140631252024747,-99.664183640131810,6.010009942986806,0.955102169673723,-0.271738990522840,0.074280452979723,-0.091761543248252
135,1644760128.156338692,244.161068247189689,-99.681425532041629,6.017027334667042,0.955146730592216,-0.271452942578401,0.075737696052865,-0.090949570648423
136,1644760128.254030466,244.201241533439401,-99.711189603901488,6.026164566277294,0.954942630892905,-0.270942633230765,0.078655245026182,-0.092130416427954
137,1644760128.356632948,244.264863503166168,-99.758537880847456,6.031382506606197,0.955612892720541,-0.267840800527622,0.078340954646057,-0.094488092710920
138,1644760128.455546141,244.332379903651741,-99.807860530683428,6.036672502128225,0.954923748096116,-0.268250647487082,0.079323382232127,-0.099348006905438
139,1644760128.553722143,244.396510907143920,-99.851883038108781,6.047142301297754,0.955597177870260,-0.263325968478022,0.087251605269966,-0.099401334746176
140,1644760128.655314684,244.483955325041421,-99.893717481605094,6.060310889042882,0.956336096081300,-0.259220004278880,0.093649307079058,-0.097242315877650
141,1644760128.753878593,244.587408423916770,-99.933263024387273,6.079776035111865,0.956617770422112,-0.258745843279870,0.098803953294104,-0.090392525750045
142,1644760128.853763103,244.712038343802703,-100.007853110422360,6.096793097376748,0.957679765764215,-0.254176073802583,0.096625134979631,-0.094379939829761
143,1644760128.953628063,244.820530792657081,-100.091641508781663,6.112771601091319,0.957599823667272,-0.247967753184445,0.105200667545085,-0.102212477913101
144,1644760129.054544210,244.950326893128278,-100.169184144729385,6.135046834456119,0.958645932033872,-0.243362322789001,0.104316052322482,-0.104359561466615
145,1644760129.154047251,245.070157624485176,-100.207630268083165,6.170341026635175,0.959537670516670,-0.237725330232604,0.115950093618805,-0.096590382621836
146,1644760129.254035473,245.210674386784945,-100.227086621888645,6.212625654577007,0.962424145945011,-0.226783559210544,0.122651691298774,-0.085238155748259
147,1644760129.355392218,245.350122940772025,-100.256167329865946,6.257605517349475,0.965130388383420,-0.217520037193893,0.127232914875918,-0.070853032470131
148,1644760129.454279184,245.472715192383504,-100.332549783410556,6.284929756747562,0.963973764987429,-0.210072239196361,0.140349754573225,-0.083223681282574
149,1644760129.556337118,245.621938201220757,-100.423425422306551,6.308573982367810,0.964496708450807,-0.204833005412278,0.140411885823071,-0.089855670944804
150,1644760129.658292055,245.801617598820172,-100.476553633913497,6.333396450076883,0.965287773687853,-0.202590587613967,0.140316344929282,-0.086532601513314
151,1644760129.755145550,246.041518500242461,-100.516409934324344,6.343630768450648,0.968731274450228,-0.205316336909698,0.114738759172126,-0.078993270875824
152,1644760129.855538845,246.318935487962392,-100.514910335983117,6.344331014193035,0.974914249644048,-0.200460465057189,0.082273196531424,-0.050881518477137
153,1644760129.956463814,246.610914389397664,-100.487505712069918,6.332604476511342,0.977872404844089,-0.201086961159390,0.052990262030455,-0.022839133653956
154,1644760130.055786371,246.893693262203129,-100.477754039308152,6.307505140738641,0.981544308583462,-0.189316351107529,0.026411543536268,0.005702618589461
155,1644760130.156246185,247.128028864475027,-100.508268438420217,6.306405652393765,0.981741297181551,-0.188428511786574,0.021763117978336,0.014320895574083
156,1644760130.255874872,247.351941861467225,-100.579810817877075,6.316245419184780,0.982319975845601,-0.185896241483077,0.018396536621776,0.012313403164338
157,1644760130.356395960,247.596116782339607,-100.637658174556691,6.318469632382443,0.982062434060262,-0.186682800795688,0.017419502777532,0.019986706024101
158,1644760130.456242800,247.845822177411833,-100.715280228394974,6.315261292835523,0.984751085157023,-0.171937502882395,0.016914909948048,0.020412770661546
159,1644760130.556445360,248.098643354311719,-100.827737370286371,6.311651794712374,0.984747726464545,-0.172785957467094,0.019482097426970,0.006113591819420
160,1644760130.656581640,248.375299619412260,-100.914353214748502,6.309373526577541,0.984472817929341,-0.174383766712914,0.016902200181331,0.010857637602552
161,1644760130.756662369,248.670018289378703,-100.997185905998251,6.306204524554797,0.985780629730904,-0.166366328901849,0.014077101814768,0.018990256964072
162,1644760130.856923580,248.972797510169784,-101.115994136884666,6.297844898752304,0.984999672105922,-0.171795857813700,0.009334963918231,0.013216945105696
163,1644760130.956916809,249.269824265308131,-101.239242552633726,6.295024231724879,0.983681853941454,-0.179342719019647,0.011159644181689,0.009036686487962
164,1644760131.055978537,249.572288102575783,-101.350732547099412,6.295388534023383,0.984270331170984,-0.175484778816427,0.013395237732097,0.015413474183705
165,1644760131.156460762,249.906439858329549,-101.491921926559911,6.289584005066773,0.982307229218781,-0.186730582558801,0.009293802793362,0.010854593102029
166,1644760131.257476091,250.252572225697946,-101.650272789637171,6.282906670336289,0.981685647962657,-0.190221049454464,0.005829151593874,0.008675362832498
167,1644760131.356143713,250.588763155990307,-101.806687508555484,6.279135866681858,0.980725196310079,-0.195191687122774,0.005812315952052,0.006671700232768
168,1644760131.457301140,250.940478966716455,-101.958455677805674,6.277440081099534,0.977973223305399,-0.208080719011874,0.006730077533402,0.015016488589026
