num,t,x,y,z,qx,qy,qz,qw
11,1644823132.492110014,49.260631711144441,107.371797989246588,7.635809572392588,0.936118452267473,-0.351663294301812,0.003894594980225,-0.000053806028052
12,1644823132.591220379,49.261754851081385,107.371820422961932,7.636342218752221,0.936400655699795,-0.350853723839147,0.001952716665257,-0.007187723619002
13,1644823132.690848112,49.262744264165768,107.370734597832922,7.637089728843332,0.937130644015062,-0.348934531427190,0.005541781558079,-0.000370786684933
14,1644823132.792130470,49.263436100927443,107.369692804349469,7.637563757971641,0.935347736233029,-0.353687216878511,0.004396339541646,-0.003261462726211
15,1644823132.891301155,49.263725274262839,107.368872120271064,7.637504182620359,0.936261362661676,-0.351231145451445,0.005677919353789,-0.004370867600258
16,1644823132.991866589,49.263593535942086,107.368051158177096,7.637345899997634,0.935926869159192,-0.352032058048071,0.008093217059718,-0.006987526739633
17,1644823133.091977596,49.263398007983852,107.366997057076972,7.637318405819335,0.936268198321272,-0.351209901097160,0.007249300506006,0.000955942329002
18,1644823133.190830708,49.263521545163599,107.366288706467373,7.637329721923096,0.935707601874132,-0.352750258067660,0.003033126329256,-0.003056038748128
19,1644823133.292252541,49.263947790934743,107.365678085877406,7.637279064045778,0.937029983280667,-0.349219782967954,0.004012676658421,-0.002062048225262
20,1644823133.392056942,49.264306965027998,107.365454781902940,7.637017949680626,0.937389673422248,-0.348248702327086,0.001349120858853,-0.004649877604798
21,1644823133.491697788,49.264090512383092,107.365393538122888,7.636832545927721,0.936214352837354,-0.351371678923424,0.004913222830563,-0.004060669068804
22,1644823133.591446877,49.263379646655245,107.365208674715646,7.636754236587043,0.937055462513980,-0.349106422945823,0.004572583437074,-0.005554917766690
23,1644823133.691158056,49.262354792229850,107.365191662774720,7.636910501967905,0.937009041116147,-0.349257617842647,0.001470441868105,-0.005568756251650
24,1644823133.792080879,49.261564509564202,107.365297765899143,7.636976996328420,0.936547277457713,-0.350530755373487,0.001203417868077,-0.002436885158161
25,1644823133.892319441,49.261509797809218,107.365892482982787,7.637111826654444,0.935618984119865,-0.352913754336589,0.003173180041169,-0.007676554109177
26,1644823133.992788553,49.261814483040901,107.366177379267612,7.637635128610907,0.936120637374553,-0.351655916185003,0.002124346680588,-0.003428708901065
27,1644823134.091522217,49.262402135717196,107.365930339020565,7.638135359349999,0.936261853748879,-0.351245404673845,0.004986055244515,-0.003942862325674
28,1644823134.191482544,49.263588400733013,107.365260383736825,7.638034283892487,0.936267061454899,-0.351276953855882,0.001716984267765,-0.002354419113957
29,1644823134.291679859,49.264590226381387,107.364545501471923,7.637173631913059,0.936345630203380,-0.351018308584191,0.006468327532214,-0.001081007245565
30,1644823134.391617537,49.264995380724976,107.363935424074626,7.635691330404762,0.937008750622652,-0.349267228814403,0.003303084069134,-0.004011703941846
31,1644823134.492697001,49.265559782053735,107.362590119959222,7.634249784014831,0.936162962180276,-0.351518431800439,0.002015247692340,-0.005444182505196
32,1644823134.593827724,49.265974197718243,107.360954550581724,7.633640178727819,0.936613916065543,-0.350306453716382,0.005462569436951,-0.003149770176688
33,1644823134.691306829,49.266738089847721,107.360324283075926,7.633797884721083,0.936492336916947,-0.350665481494732,0.003248164252943,-0.002296173531882
34,1644823134.791927576,49.267102679348937,107.360540380869281,7.634068651223648,0.936111588218390,-0.351689265756076,0.002650388150109,-0.001652331035037
35,1644823134.891685009,49.266352168702070,107.361334017611767,7.634263045582414,0.936271844442203,-0.351236485047391,0.004030484724404,-0.003423458665738
36,1644823134.991901636,49.265388931100389,107.362593053450865,7.634692794467277,0.935988688082500,-0.351901320307974,0.005937372716683,-0.007442052964653
37,1644823135.092087746,49.264368986197766,107.364023579731111,7.635291579227998,0.935979824261783,-0.351999895919944,0.005141670762779,-0.003377139173510
38,1644823135.193255424,49.263154055234317,107.365359471676385,7.635877932122644,0.936364891844610,-0.350951317994608,0.003171881280563,-0.006625774507229
39,1644823135.292295694,49.262748578449141,107.366530147735673,7.636193092386139,0.936744521134583,-0.349907180920584,0.002322910814130,-0.008322917150849
40,1644823135.393709660,49.263564037018369,107.367388785143049,7.636341144132597,0.936234399723840,-0.351352929348533,0.001121638526599,-0.003874240436644
41,1644823135.494469166,49.264915787786855,107.367833479043895,7.636652508272827,0.936324333111388,-0.351102260548929,0.003597078982794,-0.003317662390692
42,1644823135.591302156,49.266520092126136,107.368338324916792,7.637082285344448,0.936212812351321,-0.351340527459039,0.007996914278218,0.001205452637180
43,1644823135.691116571,49.267171912059652,107.369383190380731,7.637319006817992,0.936989068021396,-0.349344626843347,0.003124885742482,-0.000230636453645
44,1644823135.791626453,49.266397706989885,107.369724959784193,7.637413003064719,0.936570693478905,-0.350391671536049,0.006342742913647,-0.004558754977888
45,1644823135.893305302,49.264813253908819,107.369798323044691,7.637843507551358,0.936244594292473,-0.351286859134434,0.003889056333801,-0.005336431243759
46,1644823135.991650581,49.262378764812333,107.368480668424652,7.638219549813879,0.936718307384146,-0.349991569040866,0.007913763056231,-0.001444495061735
47,1644823136.094378471,49.259256988289295,107.368492944788827,7.638812278376935,0.935805217294247,-0.352461298366510,0.006261350634178,0.000651096688647
48,1644823136.194757462,49.259093184604218,107.367850046501133,7.644104438957538,0.935683766944244,-0.352741201989768,0.008308777542609,0.000704919563945
49,1644823136.291459322,49.279335317253675,107.343892739356164,7.651262244222646,0.937144000360103,-0.348732309742747,0.011667273812373,-0.003282293761887
50,1644823136.390977859,49.321443101348272,107.314238751118424,7.657921467070341,0.936820329604381,-0.349533097700108,0.013929922629203,0.000490823439981
51,1644823136.493412256,49.396599683361728,107.265056098972195,7.658980376563927,0.937113290065123,-0.348698532117568,0.014815582394385,0.002917841786222
52,1644823136.594473600,49.479471491297915,107.200115283019358,7.661224532917664,0.939208071048119,-0.342567525948493,0.022926220840445,0.003174561635196
53,1644823136.693768263,49.588076875715387,107.115258153211371,7.662279813837322,0.941733773435662,-0.335731256830065,0.020285284581012,-0.003245055839508
54,1644823136.794550896,49.730695215118878,107.031611181810831,7.663445622028291,0.943931557447449,-0.329402444730037,0.021515422971847,-0.004932629628316
55,1644823136.891626358,49.886376930955592,106.947336255314326,7.665840556101164,0.947071565254947,-0.320419915068586,0.019430362531839,0.002998220283198
56,1644823136.993538380,50.058278864491001,106.848944083050426,7.669417869046151,0.950767207806534,-0.309057071816011,0.022744635407580,0.002850347427305
57,1644823137.089610815,50.244571373251468,106.757175916191954,7.672262635631788,0.955544595988982,-0.293904125841717,0.023487475623403,-0.001796768852392
58,1644823137.189558983,50.459569515205672,106.679049846363995,7.677475143863089,0.960225380872787,-0.278529262734012,0.019598261524723,0.002139129207864
59,1644823137.290717602,50.687045768370616,106.586942489304562,7.681358529400466,0.964482583488768,-0.263412572318467,0.019671241594140,0.000452929957310
60,1644823137.393934965,50.931203808000490,106.487556377945822,7.685861601397360,0.969966747420032,-0.242029378883926,0.023435526517944,-0.006088082891382
61,1644823137.494033337,51.197792156162755,106.408092583350097,7.685146828018769,0.975592130247728,-0.218156148534339,0.023690317379301,-0.008164503526310
62,1644823137.590100527,51.483270886320071,106.346876774169885,7.679635375079468,0.981223292839558,-0.191633934846645,0.014987696868351,-0.015895079328793
63,1644823137.690651655,51.785374688628906,106.303371778645641,7.681751031559735,0.986528652671603,-0.161464115717653,0.015072864747793,-0.021525927198689
64,1644823137.791216612,52.113133372518959,106.289374159628935,7.684562915910099,0.991004735787135,-0.132317108584079,0.009546381722068,-0.017625635291707
65,1644823137.892176151,52.430671552270908,106.291758016961012,7.693695933185293,0.994824596950444,-0.099373764234479,0.013136544338127,-0.016622499424222
66,1644823137.990391254,52.748460555389308,106.299923540024395,7.698516619188122,0.997347289364814,-0.065865921874588,0.018606363919532,-0.024776358771269
67,1644823138.094705820,53.106624422985462,106.358529060806191,7.702408455709142,0.999146670249414,-0.028722986050602,0.014981325171500,-0.025621890990922
68,1644823138.195711136,53.449185531922510,106.449938678641587,7.710914283482181,0.999626875501913,0.007231069285627,0.015349951248541,-0.021405616270873
69,1644823138.290869713,53.778295414565477,106.542166415720473,7.712547822573917,0.998643387386959,0.044176107374049,0.012678501763623,-0.024476763646486
70,1644823138.390855074,54.123685949981279,106.676231318324312,7.717079151050000,0.996432422186075,0.080273369518952,0.006116289188957,-0.025322029322750
71,1644823138.491385937,54.451942151577704,106.849226508284758,7.726694762584710,0.992761710186239,0.117689784561064,0.006946540193387,-0.022913903582880
72,1644823138.592575312,54.770276612456030,107.038870783918227,7.738819825090088,0.987006330603320,0.158953822640727,0.008704270060143,-0.021827077211343
73,1644823138.697413445,55.104458749419592,107.265191099816434,7.743411527465025,0.981028897442431,0.192816287769503,0.003818205636745,-0.019738360098866
74,1644823138.791832447,55.380095254602033,107.489541846320265,7.749241859858429,0.973810576071143,0.226401430653126,0.006097299873157,-0.019954374569586
75,1644823138.891911507,55.668133952097072,107.746631842780090,7.755614497841800,0.964894447228927,0.262054091354227,0.006081366791836,-0.016412674652120
